trigger,population,tier_bucket,notional_sol,cost_floor_pct,cost_floor_from_tier,cost_floor_exact,fired_holdout,selectivity_holdout,arrivals_per_day,n_holdout,n_fit,censored_holdout,utc_days_holdout,gross_mean_holdout,gross_mean_fit,sd_holdout,net_mean_holdout,cv_net,required_n,days,decidable_point,holdout_lower,holdout_upper,net_lower_bound,decidable_holdout
T0,all-snapshotted,any,0.02,2.6878,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.02035765131837856,48.88938314195504,18739,238,false,-0.022124613013753878,0.009978810859755449,-0.04900261301375388,false
T0,all-snapshotted,any,0.05,2.8879,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.02235865131837856,44.51400046461802,15535,197,false,-0.022124613013753878,0.009978810859755449,-0.051003613013753876,false
T0,all-snapshotted,any,0.1,3.2673,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.02615265131837856,38.056295060039126,11355,144,false,-0.022124613013753878,0.009978810859755449,-0.05479761301375388,false
T0,all-snapshotted,any,0.2,4.0347,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.03382665131837856,29.422747342235084,6788,86,false,-0.022124613013753878,0.009978810859755449,-0.06247161301375388,false
T0,all-snapshotted,any,0.35,5.1695,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.04517465131837856,22.031670109861484,3806,49,false,-0.022124613013753878,0.009978810859755449,-0.07381961301375388,false
T0,all-snapshotted,any,0.5,6.2779,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.05625865131837856,17.691021591365452,2454,32,false,-0.022124613013753878,0.009978810859755449,-0.08490361301375388,false
T0,all-snapshotted,any,1,9.7614,0,true,38802,1,79,5486,53965,33316,3,0.006520348681621443,0.03557625171710151,0.9952730151745356,-0.09109365131837856,10.925821951037928,936,12,false,-0.022124613013753878,0.009978810859755449,-0.11973861301375388,false
T0,all-snapshotted,tier0,0.005,2.7507,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.051605897435296005,15.168397342694345,1804,24,false,-0.035576330962409544,-0.02270610885652381,-0.06308333096240955,false
T0,all-snapshotted,tier0,0.01,2.6693,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.050791897435295996,15.411488781691721,1863,25,false,-0.035576330962409544,-0.02270610885652381,-0.06226933096240954,false
T0,all-snapshotted,tier0,0.02,2.6878,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.050976897435296,15.355559025899268,1849,25,false,-0.035576330962409544,-0.02270610885652381,-0.06245433096240954,false
T0,all-snapshotted,tier0,0.05,2.8879,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.052977897435296004,14.77557236923076,1712,23,false,-0.035576330962409544,-0.02270610885652381,-0.06445533096240955,false
T0,all-snapshotted,tier0,0.1,3.2673,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.056771897435296,13.788138020524123,1491,20,false,-0.035576330962409544,-0.02270610885652381,-0.06824933096240954,false
T0,all-snapshotted,tier0,0.2,4.0347,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.064445897435296,12.1462930718098,1157,16,false,-0.035576330962409544,-0.02270610885652381,-0.07592333096240955,false
T0,all-snapshotted,tier0,0.35,5.1695,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.075793897435296,10.327728009938347,837,11,false,-0.035576330962409544,-0.02270610885652381,-0.08727133096240955,false
T0,all-snapshotted,tier0,0.5,6.2779,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.086877897435296,9.01010246142168,637,9,false,-0.035576330962409544,-0.02270610885652381,-0.09835533096240955,false
T0,all-snapshotted,tier0,1,9.7614,0,true,37663,0.9706458429977837,76.6810215968249,5415,53253,32248,3,-0.024098897435296,0.005194506460318328,0.7827787575249008,-0.12171289743529601,6.431354228018728,325,5,false,-0.035576330962409544,-0.02270610885652381,-0.13319033096240956,false
T0,all-snapshotted,tier1,0.005,2.6227,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.38337093132885924,4.95343143111768,300,237,false,-0.15168934808279438,0.44701708328963613,-0.17791634808279438,false
T0,all-snapshotted,tier1,0.01,2.5108,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.3844899313288592,4.939015215451737,300,237,false,-0.15168934808279438,0.44701708328963613,-0.17679734808279438,false
T0,all-snapshotted,tier1,0.02,2.4687,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.38491093132885923,4.93361312048258,300,237,false,-0.15168934808279438,0.44701708328963613,-0.1763763480827944,false
T0,all-snapshotted,tier1,0.05,2.4874,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.38472393132885924,4.93601116640175,300,237,false,-0.15168934808279438,0.44701708328963613,-0.1765633480827944,false
T0,all-snapshotted,tier1,0.1,2.5668,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.3839299313288592,4.946219260499956,300,237,false,-0.15168934808279438,0.44701708328963613,-0.17735734808279438,false
T0,all-snapshotted,tier1,0.2,2.7434,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.38216393132885923,4.969076004682144,300,237,false,-0.15168934808279438,0.44701708328963613,-0.1791233480827944,false
T0,all-snapshotted,tier1,0.35,3.0133,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.3794649313288592,5.00441928683913,300,237,false,-0.15168934808279438,0.44701708328963613,-0.18182234808279438,false
T0,all-snapshotted,tier1,0.5,3.2834,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.3767639313288592,5.040295694769363,300,237,false,-0.15168934808279438,0.44701708328963613,-0.1845233480827944,false
T0,all-snapshotted,tier1,1,4.1748,1,true,622,0.016030101541157672,1.2663780217514562,32,368,590,3,0.40959793132885924,0.7694747633937492,1.899001621021229,0.36784993132885924,5.162435708934561,300,237,false,-0.15168934808279438,0.44701708328963613,-0.1934373480827944,false
T0,all-snapshotted,tier2,0.005,2.521,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.087987751511596,0.6378718596056803,300,696,false,2.1079258286880305,4.29549519904101,2.0827158286880305,false
T0,all-snapshotted,tier2,0.01,2.4052,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.089145751511596,0.637691221482632,300,696,false,2.1079258286880305,4.29549519904101,2.0838738286880303,false
T0,all-snapshotted,tier2,0.02,2.3552,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.089645751511597,0.6376132573678615,300,696,false,2.1079258286880305,4.29549519904101,2.0843738286880304,false
T0,all-snapshotted,tier2,0.05,2.3502,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.089695751511597,0.6376054620048797,300,696,false,2.1079258286880305,4.29549519904101,2.0844238286880303,false
T0,all-snapshotted,tier2,0.1,2.3902,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.089295751511597,0.6376678302463323,300,696,false,2.1079258286880305,4.29549519904101,2.0840238286880304,false
T0,all-snapshotted,tier2,0.2,2.4882,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.088315751511597,0.6378206840158609,300,696,false,2.1079258286880305,4.29549519904101,2.0830438286880306,false
T0,all-snapshotted,tier2,0.35,2.6413,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.086784751511597,0.6380596257577442,300,696,false,2.1079258286880305,4.29549519904101,2.0815128286880307,false
T0,all-snapshotted,tier2,0.5,2.7955,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.085242751511596,0.6383004652874282,300,696,false,2.1079258286880305,4.29549519904101,2.0799708286880305,false
T0,all-snapshotted,tier2,1,3.308,2,true,212,0.005463635895056956,0.4316272357094995,24,248,188,3,4.1131977515115965,4.849607521460851,2.607612349101945,4.0801177515115965,0.6391022288844189,300,696,false,2.1079258286880305,4.29549519904101,2.0748458286880305,false
T0,all-snapshotted,tier3+,0.005,2.521,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.604275509380058,2.606680756565912,300,484,false,3.6130479963619897,3.8596106916330033,3.5878379963619897,false
T0,all-snapshotted,tier3+,0.01,2.4052,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.605433509380058,2.6058435378768836,300,484,false,3.6130479963619897,3.8596106916330033,3.5889959963619895,false
T0,all-snapshotted,tier3+,0.02,2.3552,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.605933509380058,2.6054822107016737,300,484,false,3.6130479963619897,3.8596106916330033,3.5894959963619897,false
T0,all-snapshotted,tier3+,0.05,2.3502,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.605983509380058,2.605446083495269,300,484,false,3.6130479963619897,3.8596106916330033,3.5895459963619896,false
T0,all-snapshotted,tier3+,0.1,2.3902,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.605583509380058,2.605735129201931,300,484,false,3.6130479963619897,3.8596106916330033,3.5891459963619896,false
T0,all-snapshotted,tier3+,0.2,2.4882,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.604603509380058,2.6064435622986566,300,484,false,3.6130479963619897,3.8596106916330033,3.58816599636199,false
T0,all-snapshotted,tier3+,0.35,2.6413,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.603072509380058,2.6075510795866075,300,484,false,3.6130479963619897,3.8596106916330033,3.58663499636199,false
T0,all-snapshotted,tier3+,0.5,2.7955,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.601530509380058,2.608667505993173,300,484,false,3.6130479963619897,3.8596106916330033,3.5850929963619897,false
T0,all-snapshotted,tier3+,1,3.308,2,false,305,0.007860419566001753,0.6209731457141385,15,96,290,3,3.629485509380058,1.6393749284446342,9.395195611662798,3.596405509380058,2.612384945790589,300,484,false,3.6130479963619897,3.8596106916330033,3.5799679963619897,false
T1,migrated-at-entry,any,0.005,2.6227,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5606420410834919,1.3354325471625597,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9927213227152257,false
T1,migrated-at-entry,any,0.01,2.5108,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5595230410834919,1.3381033022710198,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9916023227152257,false
T1,migrated-at-entry,any,0.02,2.4687,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5591020410834919,1.3391108848746611,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9911813227152257,false
T1,migrated-at-entry,any,0.05,2.4874,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5592890410834919,1.3386631490581566,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9913683227152257,false
T1,migrated-at-entry,any,0.1,2.5668,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5600830410834919,1.336765397363522,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9921623227152258,false
T1,migrated-at-entry,any,0.2,2.7434,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5618490410834919,1.332563685659625,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9939283227152257,false
T1,migrated-at-entry,any,0.35,3.0133,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5645480410834919,1.3261929445962202,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9966273227152257,false
T1,migrated-at-entry,any,0.5,3.2834,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.567249041083492,1.3198781747439654,300,25,false,-0.9664943227152257,0.3297435221799754,-0.9993283227152258,false
T1,migrated-at-entry,any,1,4.1748,1,true,13,0.15476190476190477,12.226190476190476,3,13,10,2,-0.5344150410834919,-0.7780339098115925,0.748699628970544,-0.5761630410834919,1.2994579235117056,300,25,false,-0.9664943227152257,0.3297435221799754,-1.0082423227152257,false
T1,migrated-at-entry,tier0,0.005,2.7507,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.01,2.6693,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.02,2.6878,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.05,2.8879,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.1,3.2673,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.2,4.0347,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.35,5.1695,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,0.5,6.2779,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier0,1,9.7614,0,true,0,0,0,0,0,0,0,,,,,,,,false,,,,false
T1,migrated-at-entry,tier1,0.005,2.6227,1,true,9,0.10714285714285714,8.464285714285714,1,11,8,1,-0.9447315661240866,-0.8767920567395143,,-0.9709585661240866,,,,false,,,,false
T1,migrated-at-entry,tier1,0.01,2.5108,1,true,9,0.10714285714285714,8.464285714285714,1,11,8,1,-0.9447315661240866,-0.8767920567395143,,-0.9698395661240866,,,,false,,,,false
T1,migrated-at-entry,tier1,0.02,2.4687,1,true,9,0.10714285714285714,8.464285714285714,1,11,8,1,-0.9447315661240866,-0.8767920567395143,,-0.9694185661240866,,,,false,,,,false
T1,migrated-at-entry,tier1,0.05,2.4874,1,true,9,0.10714285714285714,8.464285714285714,1,11,8,1,-0.9447315661240866,-0.8767920567395143,,-0.9696055661240865,,,,false,,,,false
T1,migrated-at-entry,tier1,0.1,2.5668,1,true,9,0.10714285714285714,8.464285714285714,1,11,8,1,-0.9447315661240866,-0.8767920567395143,,-0.9703995661240866,,,,false,,,,false
T1,migrated-at-entry,tier1,0.2,2.7434,1,true,9,0.10714285714285714,8.464285714285714,1,11,8,1,-0.9447315661240866,-0.8767920567395143,,-0.9721655661240866,,,,false,,,,false
